bs_v_mean,bs_v_std,ep_len,ep_r_bs_sum,ep_r_ue_sum,epsilon,fair_ep,fair_mean_step,loss_bs,loss_ue,on_ratio_mean,thr_last,thr_mean,thr_sum,type,ue_v_mean,ue_v_std
,,200.0,-68065.21401238441,-14472.2504209447,0.05,0.7064417498518195,0.055738563675023396,,,0.45166666666666666,3.685837633851349,4.530345476930234,906.0690953860468,rollout,,
,,200.0,-69489.07625985146,-14776.701103032632,0.05,0.6313870284772145,0.05733606382197162,,,0.4783333333333333,0.6963908610565992,3.595774353425524,719.1548706851048,rollout,,
,,200.0,-70039.5446741581,-15140.855605931501,0.05,0.7187198319144606,0.05899853463229108,,,0.47,4.005078298098882,3.5028973093662437,700.5794618732488,rollout,,
,,200.0,-70085.90842175484,-14900.311692140396,0.05,0.6969445591824712,0.05601860447881009,,,0.4483333333333333,2.934131934689005,3.9632062864520936,792.6412572904187,rollout,,
,,200.0,-69889.92604613304,-15003.875355589636,0.05,0.6730849030266807,0.05582651104474946,,,0.44166666666666665,5.172273026498568,3.964209661817624,792.8419323635248,rollout,,
,,200.0,-70757.43796825409,-14994.538762727776,0.05,0.7482268072800698,0.057069417161082915,,,0.4683333333333334,6.202511408925572,3.750115240925146,750.0230481850292,rollout,,
,,200.0,-71634.42302036285,-14982.96272633196,0.05,0.746817761949601,0.0575508944918875,,,0.4649999999999999,6.155041310439846,3.918310586636299,783.6621173272598,rollout,,
,,200.0,-72488.96688485146,-14732.050896407278,0.05,0.7456745875155247,0.05474057138716477,,,0.45666666666666667,2.493206166450595,4.081226219531897,816.2452439063794,rollout,,
8282.4423828125,9860.7802734375,,,,0.05,,,12062.6865234375,662.1514892578125,,,,,update,9438.544921875,6253.6982421875
,,200.0,-73354.38598632812,-14675.470176320394,0.05,0.6827473815694838,0.059609999928993566,,,0.48166666666666663,5.9163679677489975,4.266535660587843,853.3071321175687,rollout,,
,,200.0,-73471.24938607216,-14779.921936669669,0.05,0.6846236400737339,0.057335817699464914,,,0.46,3.2559196628908027,4.445530705630946,889.1061411261893,rollout,,
,,200.0,-73539.33982944489,-14798.65318591725,0.05,0.6305954857681518,0.057523839088754816,,,0.4766666666666666,4.748206380374421,4.767966050653862,953.5932101307724,rollout,,
,,200.0,-73824.60178160667,-14833.401414748978,0.05,0.6698095194653948,0.056885105005679525,,,0.4733333333333333,6.887607326769508,4.010803355145546,802.1606710291092,rollout,,
,,200.0,-75066.87521004677,-14995.540087235937,0.05,0.6953958783333221,0.057539761942737605,,,0.46166666666666656,4.607166642929735,4.213878324868643,842.7756649737287,rollout,,
,,200.0,-74789.52073407173,-14744.997720599808,0.05,0.6916027588347032,0.055371379596651255,,,0.455,0.8647779991934108,4.352316011023417,870.4632022046834,rollout,,
